,region_code,region_name,geo_code,geo_name,board_number,list_code,list_name,political_color,lead,position,gender,surname,name,birth_surname,birth_name,birthday,occupation,age
17809,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,6,F,CHARLES,Corine,CHARLES,Corine,1981-02-04,Profession libérale,40.3
17810,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,7,M,JEAN-BAPTISTE,Victor,JEAN-BAPTISTE,Victor,1950-08-08,Ancien employé,70.79
17811,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,8,F,CARBETY,Aurelie Andréa,CARBETY,Aurelie,1992-05-04,"Profession de l'information, des arts et des spectacles",29.05
17812,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,9,M,LINISE,Alain,LINISE,Alain,1956-10-23,Profession libérale,64.58
17813,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,10,F,JORITE,Marie-Laure,JORITE,Marie-Laure,1971-01-19,Personnel des services directs aux particuliers,50.34
17814,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,11,M,NORBERT,Philippe,NORBERT,Philippe,1980-01-11,Employé de commerce,41.37
17815,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,12,F,CHOMET EPOUSE ERICHER,Marilyne,CHOMET,Marilyne,1970-08-16,"Professeur, profession scientifique",50.77
17816,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,13,M,GOUAIT,Raymond,GOUAIT,Marie,1952-01-21,Ancien cadre,69.34
17817,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,14,F,APANON,Deborah,APANON,Deborah,1988-01-31,Employé de commerce,33.31
17818,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,15,M,SELLAYE,Julien,SELLAYE,Julien,1963-03-09,Cadre administratif et commercial d'entreprise,58.21
17819,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,1,M,SAINTE-ROSE,Serge,SAINTE-ROSE,Serge,1964-06-28,Chef d'entreprise de 10 salariés ou plus,56.9
17820,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,2,F,AGATHINE,Lisa,AGATHINE,Lisa,1984-04-10,Profession libérale,37.12
17821,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,3,M,CAGE,Henri,CAGE,Henri,1959-03-23,Cadre de la fonction publique,62.17
17822,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,4,F,MAITREL,Clarisse,MAITREL,Clarisse,1986-06-21,Commerçant et assimilé,34.92
17823,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,5,M,MANERE,Jean-Claude,MANERE,Jean-Claude,1960-06-14,Ancien cadre,60.94
17824,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,6,F,SOREL,Suzy,SOREL,Pierre,1953-05-19,Ancien cadre,68.01
17825,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,7,M,JEANVILLE,Alain,JEANVILLE,Alain,1953-10-05,Profession libérale,67.63
17826,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,8,F,VENTADOUR,Murielle,VENTADOUR,Murielle,1985-03-14,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),36.19
17827,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,9,M,PICOT,William,PICOT,William,1997-01-15,Profession intermédiaire administrative et commerciale des entreprises,24.35
17828,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,10,F,DOMERGE-MAIKOOUVA,Esther,DOMERGE,Esther,1965-08-09,Employé administratif d'entreprise,55.79
17829,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,11,M,JUBENOT,Giovanni,JUBENOT,Giovanni,1986-02-09,Cadre de la fonction publique,35.29
17830,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,12,F,LARCHER,Aurore,DUCLOUX,Aurore,1973-11-27,Commerçant et assimilé,47.49
17831,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,13,M,ALLAGUY-SALACHY,Miguel,ALLAGUY-SALACHY,Miguel,1961-08-12,Commerçant et assimilé,59.78
17832,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,14,F,MANER,Mylene,MANER,Mylene,1983-08-08,"Professeur, profession scientifique",37.79
17833,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,15,M,VIOLTON,Johan,VIOLTON,Johan,1996-08-03,Commerçant et assimilé,24.8
17834,2,Martinique,ZB4, Sud,7,10,DECLIC,LDVC,Non,16,F,VIGEE,Patricia,VIGEE,Patricia,1957-04-10,"Ancien artisan, commerçant, chef d'entreprise",64.12
17835,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,1,M,SAMATHAY,François,SAMATHAY,François,1960-02-04,Employé civil et agent de service de la fonction publique,61.3
17836,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,2,F,CROCHERAY,Céline Josèphe,CROCHERAY,Céline Josèphe,1968-03-19,Profession intermédiaire de la santé et du travail social,53.18
17837,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,3,M,JOSEPH-AUGUSTE,Cédric Gaëtan,JOSEPH-AUGUSTE,Cédric Gaëtan,1983-06-08,Profession intermédiaire administrative de la fonction publique,37.96
17838,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,4,F,TRABOT,Patricia Timothée,TRABOT,Patricia Timothée,1967-11-24,Chef d'entreprise de 10 salariés ou plus,53.5
17839,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,5,M,MARC,Andy Pascal,MARC,Andy Pascal,1989-02-26,Cadre de la fonction publique,32.24
17840,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,6,F,GRANGER,Joëlle,GRANGER,Joëlle,1969-12-27,Artisan,51.41
17841,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,7,M,GLORIANNE,Alexandre Léon,GLORIANNE,Alexandre Léon,1957-03-05,Employé administratif d'entreprise,64.22
17842,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,8,F,ETILE,Marie Chantal,ETILE,Marie Chantal Nérée,1964-12-05,Employé administratif d'entreprise,56.47
17843,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,9,M,GOURPIL,Théo,GOURPIL,Théo Mathis,2002-03-22,"Elève, étudiant",19.17
17844,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,10,F,CHAUVET,Marie-Tessie,CHAUVET,Marie-Tessie Annaëlle,1995-09-05,Ingénieur et cadre technique d'entreprise,25.72
17845,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,11,M,PAUL,Frantz Philippe,PAUL,Frantz Philippe,1948-05-29,Ancien cadre,72.99
17846,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,12,F,LOUISON,Louise Monique,LOUISON,Louise Monique,1960-03-15,Profession intermédiaire de la santé et du travail social,61.19
17847,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,13,M,BALAIR,Thierry Patrick,BALAIR,Thierry Patrick,1966-10-31,Employé administratif d'entreprise,54.56
17848,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,14,F,HIPPOCRATE,Bernabé Evelyne,HIPPOCRATE,Bernabé Evelyne,1961-11-06,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),59.55
17849,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,15,M,GLORIANNE,Julian,GLORIANNE,Julian Yannis,2001-10-25,"Elève, étudiant",19.58
17850,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,16,F,VOLANGER,Danielle,VOLANGER,Danielle Suzie,1956-11-12,Personne diverse sans activité professionnelle de 60 ans et plus (sauf retraité),64.53
17851,2,Martinique,ZB1, Centre,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,17,M,RINTO,Joakim,RINTO,Joakim Oswaldo,1986-10-06,Employé civil et agent de service de la fonction publique,34.63
17852,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Oui,1,M,MONPLAISIR,Ralph Donald Yves,MONPLAISIR,Ralph Donald Yves,1948-05-19,Chef d'entreprise de 10 salariés ou plus,73.01
17853,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,2,F,ETIENNE,Marie-Line Louise,ETIENNE,Marie-Line Louise,1960-06-21,Profession intermédiaire administrative de la fonction publique,60.92
17854,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,3,M,MARECHAL,Thierry Fortuné,MARECHAL,Thierry Fortuné,1948-01-06,Ancien cadre,73.38
17855,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,4,F,MANGATA,Georgette Josèphe,MANGATA,Georgette Josèphe,1958-12-09,Employé civil et agent de service de la fonction publique,62.46
17856,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,5,M,PALCY,Patrice,PALCY,Patrice Valentin,1972-02-15,Profession libérale,49.27
17857,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,6,F,DE JAHAM,Marie Blanche Dominique,DE JAHAM,Marie Blanche Dominique,1950-09-07,Ancien cadre,70.71
17858,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,7,M,MIDELTON,Pierre Eléonore,MIDELTON,Pierre Eléonore,1953-12-29,Chef d'entreprise de 10 salariés ou plus,67.4
17859,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,8,F,CREMAS,Rosete Vincente,CREMAS,Rosete Vincente,1956-05-04,Ancien cadre,65.05
17860,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,9,M,ASTARTE,Adolphe,ASTARTE,Adolphe Corneille,1958-12-12,Ancienne profession intermédiaire,62.45
17861,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,10,F,PETILAIRE,Catherine Valentine,PETILAIRE,Catherine Valentine,1976-02-14,Cadre administratif et commercial d'entreprise,45.27
17862,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,11,M,ANATOLE,Rémy,ANATOLE,Rémy Casimir,1942-09-10,Ancien cadre,78.7
17863,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,12,F,ARCADE,Suzie,ARCADE,Suzie,1960-03-11,Agriculteur sur petite exploitation,61.2
17864,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,13,M,EUPHROSINE,Charles,EUPHROSINE,Charles Jean,1944-09-09,Ancien cadre,76.7
17865,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,14,F,CHELIM,Josiane,CHELIM,Josiane Maria,1958-05-13,Commerçant et assimilé,63.03
17866,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,15,M,KELSCH,Jean,KELSCH,Jean Maurice Marie,1941-09-22,Ancien cadre,79.67
17867,2,Martinique,ZB2, Nord,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,16,F,MOUSTAQUIL,Anna,MOUSTAQUIL,Anna,1982-03-15,Commerçant et assimilé,39.19
17868,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,1,M,LUTECETTE,Cédric Lionel,LUTECETTE,Cédric Lionel,1985-09-01,Chef d'entreprise de 10 salariés ou plus,35.73
17869,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,2,F,ENELEDA,Nicole Elise,ENELEDA,Nicole Elise,1966-06-26,Profession intermédiaire de la santé et du travail social,54.91
17870,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,3,M,WU,Xiongsheng,WU,Xiongsheng,1967-10-11,Commerçant et assimilé,53.62
17871,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,4,F,LOWENSKY,Rachelle Gabrielle,LOWENSKY,Rachelle Gabrielle Emmanuelle,1990-11-14,Employé de commerce,30.52
17872,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,5,M,GELY,Judes Vincent,GELY,Judes Vincent,1953-05-04,Ancien cadre,68.05
17873,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,6,F,EPHELTION,Mathy Ernest,EPHELTION,Mathy Ernest,1960-07-11,Ancien cadre,60.87
17874,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,7,M,CLOVEL,Serge Emile,CLOVEL,Serge Emile,1958-03-06,Chef d'entreprise de 10 salariés ou plus,63.22
17875,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,8,F,LIMERY,Micheline,LIMERY,Micheline Viviane,1972-02-12,Employé de commerce,49.28
17876,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,9,M,DICANOT,Claude Flavien,DICANOT,Claude Flavien,1949-02-18,Ancien ouvrier,72.26
17877,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,10,F,DONARDIN,Sabrina Jocelyne,DONARDIN,Sabrina Jocelyne,1979-05-28,Employé de commerce,41.99
17878,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,11,M,MANGATA,Eugène Jean-Michel,MANGATA,Eugène Jean-Michel,1962-11-15,Cadre administratif et commercial d'entreprise,58.52
17879,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,12,F,CAMINADE,Michèle,CAMINADE,Michèle Robert Marie,1952-06-02,"Ancien artisan, commerçant, chef d'entreprise",68.97
17880,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,13,M,LUBIN,Joël Yves,LUBIN,Joël Yves Gilles,1955-10-05,"Ancien artisan, commerçant, chef d'entreprise",65.63
17881,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,14,F,SAINTE-ROSE,Gaël,SAINTE-ROSE,Gaël Liliane,1942-07-18,Ancienne profession intermédiaire,78.85
17882,2,Martinique,ZB3, Fort-de-France,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,15,M,MEZIN,Raymond,MEZIN,Raymond Marie Charles,1940-01-23,Profession libérale,81.33
17883,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,1,F,GIRAUD,Audrey Arielle,GIRAUD,Audrey Arielle,1987-09-17,Ingénieur et cadre technique d'entreprise,33.68
17884,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,2,M,RAYMOND,Jimmy,RAYMOND,Jimmy,1978-11-08,"Profession de l'information, des arts et des spectacles",42.54
17885,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,3,F,EPHESTION,Monique Françoise,EPHESTION,Monique Françoise,1964-08-03,Employé civil et agent de service de la fonction publique,56.8
17886,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,4,M,AUGIER,Gustave Gontran,AUGIER,Gustave Gontran,1951-03-28,Ancien employé,70.16
17887,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,5,F,EDOUARD,Valérie,EDOUARD,Valérie Philippe,1966-05-26,Employé civil et agent de service de la fonction publique,55.0
17888,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,6,M,BERTELOOT,Jean-Marie,BERTELOOT,Jean-Marie,1959-09-01,Ancien employé,61.73
17889,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,7,F,LATOUCHENT,Claire Rosette,LATOUCHENT,Claire Rosette,1947-12-08,Ancien employé,73.46
17890,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,8,M,LAPLUME,Enzo Antoine,LAPLUME,Enzo Antoine,1999-04-28,Profession intermédiaire administrative et commerciale des entreprises,22.07
17891,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,9,F,MAACHI,Jade Sophie,MAACHI,Jade Sophie,1993-08-19,Chef d'entreprise de 10 salariés ou plus,27.76
17892,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,10,M,BELLIARD,Arnaud Jean-Marc,BELLIARD,Arnaud Jean-Marc,1977-06-05,Profession intermédiaire administrative de la fonction publique,43.97
17893,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,11,F,TIBERINUS,Laurence Marie-Line,TIBERINUS,Laurence Marie-Line,1959-08-11,Profession intermédiaire de la santé et du travail social,61.79
17894,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,12,M,ADLEY,Jean Paul,ADLEY,Jean Paul Thomas,1961-01-27,Artisan,60.32
17895,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,13,F,CORAIN,Yannick Sabine,CORAIN,Yannick Sabine,1966-08-29,Profession intermédiaire de la santé et du travail social,54.74
17896,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,14,M,PORFAL,Félix Christian,PORFAL,Félix Christian,1946-09-19,Ancien employé,74.68
17897,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,15,F,DESROSES,Chantal Marthe,DESROSES,Chantal Marthe,1953-02-07,Ancien cadre,68.29
17898,2,Martinique,ZB4, Sud,8,3,TOUS POUR LA MARTINIQUE,LDVC,Non,16,M,RONDEL,Gérald Gilles,RONDEL,Gérald Gilles,1981-07-21,Ouvrier non qualifié de type artisanal,39.84
17899,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,1,M,EDMOND-MARIETTE,Philippe,EDMOND-MARIETTE,Philippe,1955-10-15,Profession libérale,65.61
17900,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,2,F,CARIUS,Francine,CARIUS,Adrien,1955-05-03,Ancien cadre,66.06
17901,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,3,M,MARIE-SAINTE,Daniel,MARIE-SAINTE,Daniel,1944-12-14,Ancien cadre,76.44
17902,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,4,F,LEOTIN,Marie-Hélène,LEOTIN,Fernande,1952-06-27,Ancien cadre,68.91
17903,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,5,M,COUTURIER,Gilbert,COUTURIER,Gilbert,1962-03-13,"Professeur des écoles, instituteur et assimilé",59.2
17904,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,6,F,TANGER,Margaret,TANGER,Margaret,1966-12-19,Profession libérale,54.43
17905,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,7,M,CASIMIR,Max,CASIMIR,Max,1946-01-28,"Professeur, profession scientifique",75.32
17906,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,8,F,BAURAS,Christiane,BAURAS,Christophe,1951-07-25,Ancien cadre,69.83
17907,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,9,M,CAPGRAS,Serge Christian,CAPGRAS,Serge,1959-03-27,Cadre administratif et commercial d'entreprise,62.16
17908,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,10,F,LABEJOF,Thomassine Sylviane,LABEJOF,Thomassine,1962-12-21,Technicien,58.42
17909,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,11,M,DUNON,Fabrice,DUNON,Fabrice,1976-03-01,Chef d'entreprise de 10 salariés ou plus,45.23
17910,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,12,F,ROSAMONT-URSULET,Line-Rose,ROSAMONT-URSULET,Line-Rose,1977-04-08,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),44.13
17911,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,13,M,GIBON,Sylvio Robert,GIBON,Sylvio,1969-04-29,Chef d'entreprise de 10 salariés ou plus,52.07
17912,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,14,F,PROSPER,Viviane,PROSPER,Viviane,1965-10-11,Chef d'entreprise de 10 salariés ou plus,55.62
17913,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,15,M,BAURAS,Solen Manussala,BAURAS,Solen,1981-11-13,Chef d'entreprise de 10 salariés ou plus,39.53
17914,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,16,F,BONFEUILLE,Guylène,BONFEUILLE,Guylène,1966-01-23,Chef d'entreprise de 10 salariés ou plus,55.33
17915,2,Martinique,ZB1, Centre,9,7,GRAN SANBLE POU MATINIK,LREG,Non,17,M,ALCINDOR,Roger,ALCINDOR,Gaëtan,1960-07-08,"Profession de l'information, des arts et des spectacles",60.88
17916,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,1,M,PAMPHILE,Justin,PAMPHILE,Justin,1969-06-05,Cadre de la fonction publique,51.97
17917,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,2,F,LIMIER,Nadia Emilienne,LIMIER,Nadia,1970-05-29,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),50.99
17918,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,3,M,BOUTRIN,Louis,BOUTRIN,Georges,1958-09-26,Profession libérale,62.66
17919,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,4,F,ADREA-LORDINOT,Marie-Frédérique,LORDINOT,Marie-Frédérique,1965-08-25,Profession libérale,55.75
17920,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,5,M,DESROSES,Lionel,DESROSES,Lionel,1967-08-09,Cadre administratif et commercial d'entreprise,53.79
17921,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,6,F,LOUISOR,Céline,LOUISOR,Céline,1993-08-26,Profession intermédiaire de la santé et du travail social,27.74
17922,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,7,M,MICHALON,Max Clarisse,MICHALON,Max,1959-09-08,Ingénieur et cadre technique d'entreprise,61.71
17923,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,8,F,BELLIARD,Viviane Marguerite,BELLIARD,Viviane,1965-02-22,Cadre administratif et commercial d'entreprise,56.25
17924,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,9,M,CESARINE,Lucien,CESARINE,Lucien,1968-03-24,Agriculteur sur moyenne exploitation,53.17
17925,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,10,F,CATALAN,Roseline,CATALAN,Roseline,1970-08-14,Profession libérale,50.78
17926,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,11,M,ZABEAU,José,ZABEAU,José,1961-06-20,"Professeur des écoles, instituteur et assimilé",59.93
17927,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,12,F,ROSSI EPOUSE LOURI,Colette,ROSSI,Colette,1965-07-10,"Professeur des écoles, instituteur et assimilé",55.87
17928,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,13,M,COSSOU,Claude Raymond,COSSOU,Claude,1962-08-24,Cadre de la fonction publique,58.75
17929,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,14,F,ROSALIE,Elisabeth,ROSALIE,Elisabeth,1965-12-02,Ingénieur et cadre technique d'entreprise,55.47
17930,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,15,M,GEORGE,Herbert,GEORGE,Herbert,1980-03-20,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),41.18
17931,2,Martinique,ZB2, Nord,9,7,GRAN SANBLE POU MATINIK,LREG,Non,16,F,VETRO,Marie-George Christiane,VETRO,Marie-George,1953-03-02,Ancien employé,68.23
17932,2,Martinique,ZB3, Fort-de-France,9,7,GRAN SANBLE POU MATINIK,LREG,Non,1,M,CAROLE,Francis,CAROLE,Luc,1958-10-19,"Professeur des écoles, instituteur et assimilé",62.6
17933,2,Martinique,ZB3, Fort-de-France,9,7,GRAN SANBLE POU MATINIK,LREG,Non,2,F,EMMANUEL,Christiane,EMMANUEL,Christiane,1962-09-30,Profession intermédiaire administrative de la fonction publique,58.65
17934,2,Martinique,ZB3, Fort-de-France,9,7,GRAN SANBLE POU MATINIK,LREG,Non,3,M,LAVENTURE,Miguel,LAVENTURE,Louisor,1947-04-19,Ancien cadre,74.1
17935,2,Martinique,ZB3, Fort-de-France,9,7,GRAN SANBLE POU MATINIK,LREG,Non,4,F,GRUBO,Rolande,GRUBO,Rolande,1959-10-08,Agriculteur sur moyenne exploitation,61.63
17936,2,Martinique,ZB3, Fort-de-France,9,7,GRAN SANBLE POU MATINIK,LREG,Non,5,M,CHARPENTIER-TITY,Clément,CHARPENTIER-TITY,Clément,1959-11-25,"Professeur des écoles, instituteur et assimilé",61.49
17937,2,Martinique,ZB3, Fort-de-France,9,7,GRAN SANBLE POU MATINIK,LREG,Non,6,F,JOS,Génya,JOS,Génya,1969-08-07,Employé de commerce,51.79
17938,2,Martinique,ZB3, Fort-de-France,9,7,GRAN SANBLE POU MATINIK,LREG,Non,7,M,BRANCHI,Michel,BRANCHI,Michel,1941-01-17,Ancien cadre,80.35
17939,2,Martinique,ZB3, Fort-de-France,9,7,GRAN SANBLE POU MATINIK,LREG,Non,8,F,CURTON,Sylviane,CURTON,Sylviane,1964-05-20,Cadre de la fonction publique,57.01
17940,2,Martinique,ZB3, Fort-de-France,9,7,GRAN SANBLE POU MATINIK,LREG,Non,9,M,CAZAL,Paul,CAZAL,Paul,1955-10-27,Employé civil et agent de service de la fonction publique,65.57
17941,2,Martinique,ZB3, Fort-de-France,9,7,GRAN SANBLE POU MATINIK,LREG,Non,10,F,BOUTRIN,Jill,BOUTRIN,Jill,1983-01-31,Employé civil et agent de service de la fonction publique,38.31
